Lat,Lon,VSM,TAV,TAH,Tsoil,Tveg,VWC,S%,C%,VSM_err
49.6046,-98.0887,0.1652,269.94,243.05,19.6,19.6,2.77,0.78,0.12,0.0621
49.6046,-98.0835,0.1595,271.25,244.33,19.6,19.6,2.82,0.77,0.13,0.0681
49.6046,-98.0783,0.1663,270.68,245.16,19.6,19.6,3.12,0.75,0.15,0.0709
49.6046,-98.0731,,269.58,244.98,19.6,19.6,3.74,0.73,0.17,
49.6046,-98.0679,0.1923,269.0,244.18,19.5,19.5,3.64,0.72,0.18,0.0251
49.6046,-98.0628,,268.85,243.1,19.5,19.5,3.54,0.72,0.18,
49.6046,-98.0576,,269.2,241.87,19.5,19.5,3.09,0.72,0.18,
49.6046,-98.0524,0.1938,270.54,240.98,19.5,19.5,2.28,0.74,0.16,0.0205
49.6046,-98.0472,0.1981,271.73,239.68,19.5,19.5,1.93,0.74,0.16,0.0138
49.6046,-98.042,0.1903,271.69,237.41,19.5,19.5,1.56,0.73,0.17,0.0217
49.6046,-98.0368,0.1775,271.56,235.8,19.5,19.5,1.26,0.71,0.19,0.0201
49.6046,-98.0316,0.1656,272.83,235.83,19.5,19.5,1.19,0.68,0.22,0.0171
49.6046,-98.0265,0.1739,274.57,235.76,19.5,19.5,1.33,0.64,0.26,0.0091
49.6046,-98.0213,0.194,274.79,235.67,19.5,19.5,1.45,0.61,0.28,0.0119
49.6046,-98.0161,0.1984,272.85,236.12,19.5,19.5,1.48,0.59,0.3,0.0102
49.6046,-98.0109,0.202,270.39,235.55,19.5,19.5,1.45,0.58,0.3,0.0107
49.6046,-98.0057,0.1952,268.9,234.98,19.6,19.6,1.4,0.58,0.31,0.0092
49.6046,-98.0005,0.1944,267.48,234.58,19.6,19.6,1.26,0.6,0.3,0.0199
49.6046,-97.9953,0.1946,266.56,233.5,19.6,19.6,1.23,0.6,0.3,0.0183
49.6046,-97.9901,0.1964,267.09,231.79,19.6,19.6,1.51,0.6,0.3,0.0218
49.6046,-97.985,0.2013,268.7,232.43,19.6,19.6,1.56,0.6,0.3,0.0122
49.6046,-97.9798,0.2111,270.89,234.81,19.6,19.6,1.93,0.6,0.3,0.0122
49.6046,-97.9746,0.2275,272.81,236.97,19.6,19.6,2.32,0.6,0.3,0.0146
49.6046,-97.9694,0.2424,272.95,238.02,19.6,19.6,2.41,0.6,0.3,0.0186
49.6046,-97.9642,0.246,271.68,237.47,19.6,19.6,2.27,0.55,0.33,0.0154
49.6046,-97.959,0.2469,271.18,234.61,19.6,19.6,1.89,0.44,0.38,0.0145
49.6046,-97.9538,0.233,272.43,229.76,19.6,19.6,1.6,0.33,0.44,0.0234
49.6046,-97.9487,0.2448,272.59,227.7,19.6,19.6,1.47,0.22,0.52,0.0243
49.6046,-97.9435,0.2476,272.17,227.4,19.6,19.6,1.33,0.19,0.54,0.021
49.6046,-97.9383,0.2489,272.07,227.76,19.6,19.6,1.09,0.19,0.54,0.0168
49.6046,-97.9331,0.2554,271.7,228.21,19.6,19.6,1.04,0.19,0.54,0.0172
49.6046,-97.9279,0.283,269.71,227.88,19.7,19.7,1.34,0.18,0.55,0.0225
49.6046,-97.9227,0.3342,265.91,226.02,19.7,19.7,1.7,0.15,0.58,0.0169
49.6046,-97.9175,0.3744,262.48,221.7,19.7,19.7,1.95,0.12,0.62,0.0205
49.6046,-97.9123,0.3558,262.19,217.1,19.7,19.7,1.81,0.11,0.64,0.021
49.6046,-97.9072,0.3163,264.73,216.22,19.7,19.7,1.37,0.1,0.65,0.031
49.6046,-97.902,0.2941,266.36,218.55,19.7,19.7,1.02,0.1,0.65,0.0193
49.6046,-97.8968,0.3044,266.89,221.11,19.7,19.7,1.16,0.1,0.65,0.0217
49.6046,-97.8916,0.3044,269.35,222.69,19.7,19.7,1.64,0.1,0.65,0.0341
49.6046,-97.8864,0.3011,271.94,223.32,19.7,19.7,2.12,0.1,0.65,0.016
49.6046,-97.8812,0.297,273.28,223.51,19.7,19.7,2.25,0.1,0.65,0.0151
49.6046,-97.876,0.2803,273.93,223.98,19.7,19.7,1.89,0.1,0.65,0.0112
49.6046,-97.8709,0.2802,272.77,224.18,19.7,19.7,1.58,0.1,0.65,0.0277
49.6046,-97.8657,0.2875,271.15,224.61,19.8,19.8,1.53,0.1,0.65,0.0137
49.6046,-97.8605,0.292,270.38,225.42,19.8,19.8,1.83,0.1,0.65,0.014
49.6046,-97.8553,0.2902,270.65,225.53,19.8,19.8,2.13,0.1,0.65,0.0175
49.6046,-97.8501,0.2765,271.5,224.15,19.8,19.8,1.99,0.1,0.65,0.0157
49.6046,-97.8449,0.2649,272.51,221.94,19.8,19.8,1.71,0.1,0.65,0.0133
49.6046,-97.8397,0.2671,273.33,219.83,19.8,19.8,1.69,0.1,0.65,0.0288
49.6046,-97.8345,0.2954,271.61,216.19,19.8,19.8,1.89,0.1,0.65,0.0156
49.6046,-97.8294,0.328,269.2,212.92,19.8,19.8,2.15,0.1,0.65,0.0162
49.6046,-97.8242,0.3459,268.17,212.03,19.8,19.8,2.21,0.1,0.65,0.0194
49.6046,-97.819,0.3359,267.03,211.44,19.8,19.8,1.77,0.1,0.65,0.0156
49.6046,-97.8138,0.3277,265.68,209.98,19.8,19.8,1.21,0.1,0.65,0.0254
49.6046,-97.8086,0.3077,266.12,209.21,19.9,19.9,0.86,0.1,0.65,0.0203
49.6046,-97.8034,0.2778,268.21,211.35,19.9,19.9,0.51,0.1,0.65,0.0135
49.6046,-97.7982,0.2641,270.14,216.01,19.9,19.9,0.45,0.1,0.65,0.012
49.6046,-97.7931,0.2639,271.37,220.75,19.9,19.9,0.66,0.1,0.65,0.0153
49.6046,-97.7879,0.2757,271.51,223.16,19.9,19.9,1.0,0.1,0.65,0.016
49.6046,-97.7827,0.2905,270.99,222.66,19.9,19.9,1.46,0.1,0.65,0.028
49.6046,-97.7775,0.3041,270.12,220.59,19.9,19.9,1.81,0.1,0.65,0.0173
49.6046,-97.7723,0.3222,267.69,218.03,19.9,19.9,2.03,0.1,0.65,0.0172
49.6046,-97.7671,0.3535,263.73,215.03,19.9,19.9,2.17,0.1,0.65,0.0208
49.6046,-97.7619,0.3766,259.98,212.91,19.9,19.9,1.93,0.1,0.65,0.0166
49.6046,-97.7567,0.3954,257.75,212.31,19.9,19.9,1.71,0.1,0.65,0.0189
49.6046,-97.7516,0.4084,256.56,212.34,19.9,19.9,1.61,0.1,0.65,0.0462
49.6106,-98.1198,0.2414,265.96,237.19,19.6,19.6,1.96,0.75,0.15,0.0185
49.6106,-98.1146,0.2254,265.56,238.93,19.6,19.6,1.64,0.77,0.13,0.0305
49.6106,-98.1094,0.218,265.74,240.67,19.6,19.6,1.71,0.78,0.12,0.0432
49.6106,-98.1043,0.2079,265.89,241.28,19.6,19.6,2.05,0.8,0.1,0.0431
49.6106,-98.0991,0.1833,266.39,241.5,19.6,19.6,1.8,0.8,0.1,0.0309
49.6106,-98.0939,0.1723,267.34,242.38,19.6,19.6,1.89,0.8,0.1,0.0301
49.6106,-98.0887,0.1603,269.01,243.71,19.6,19.6,2.42,0.8,0.1,0.0568
49.6106,-98.0835,0.1497,270.7,244.56,19.6,19.6,2.39,0.78,0.12,0.059
49.6106,-98.0783,0.1534,270.77,244.56,19.6,19.6,2.51,0.78,0.12,0.0458
49.6106,-98.0731,0.1731,268.97,243.46,19.6,19.6,2.46,0.76,0.14,0.0513
49.6106,-98.0679,0.1855,267.52,242.08,19.5,19.5,2.32,0.75,0.15,0.0157
49.6106,-98.0628,0.1999,267.09,240.83,19.5,19.5,2.66,0.75,0.15,0.0175
49.6106,-98.0576,0.192,267.69,239.77,19.5,19.5,2.37,0.74,0.16,0.044
49.6106,-98.0524,0.1938,269.67,239.33,19.5,19.5,1.83,0.72,0.18,0.0319
49.6106,-98.0472,0.193,271.52,239.02,19.5,19.5,1.77,0.71,0.19,0.0332
49.6106,-98.042,0.1923,272.09,238.09,19.5,19.5,1.32,0.69,0.21,0.0211
49.6106,-98.0368,0.1918,272.21,237.34,19.5,19.5,1.39,0.66,0.24,0.0294
49.6106,-98.0316,0.1903,272.83,237.0,19.5,19.5,1.37,0.64,0.26,0.0193
49.6106,-98.0265,0.1952,272.93,235.97,19.5,19.5,1.22,0.64,0.26,0.0188
49.6106,-98.0213,0.2191,271.53,235.05,19.5,19.5,1.33,0.63,0.27,0.0251
49.6106,-98.0161,0.2432,269.81,234.75,19.5,19.5,1.62,0.63,0.27,0.0123
49.6106,-98.0109,0.2316,269.57,234.4,19.6,19.6,1.68,0.63,0.27,0.0129
49.6106,-98.0057,0.2081,269.25,234.41,19.6,19.6,1.48,0.62,0.28,0.0099
49.6106,-98.0005,0.2089,267.88,234.61,19.6,19.6,1.4,0.61,0.29,0.0101
49.6106,-97.9953,0.221,266.29,234.27,19.6,19.6,1.45,0.6,0.3,0.0115
49.6106,-97.9901,0.2301,266.87,233.32,19.6,19.6,1.75,0.6,0.3,0.0111
49.6106,-97.985,0.2351,269.38,234.32,19.6,19.6,2.17,0.59,0.3,0.0134
49.6106,-97.9798,0.2554,271.75,236.78,19.6,19.6,2.48,0.58,0.31,0.0207
49.6106,-97.9746,0.244,273.76,238.91,19.6,19.6,2.65,0.58,0.3,0.0209
49.6106,-97.9694,0.24,274.49,240.1,19.6,19.6,2.62,0.57,0.31,0.0207
49.6106,-97.9642,0.2486,273.48,239.67,19.6,19.6,2.53,0.5,0.34,0.0189
49.6106,-97.959,0.2513,273.02,238.28,19.6,19.6,2.53,0.41,0.38,0.0171
49.6106,-97.9538,0.2399,274.41,236.1,19.6,19.6,2.55,0.29,0.46,0.0141
49.6106,-97.9487,0.2463,274.36,233.9,19.6,19.6,2.53,0.2,0.53,0.0142
49.6106,-97.9435,0.2585,273.45,232.2,19.6,19.6,2.18,0.18,0.55,0.0137
49.6106,-97.9383,0.2693,272.47,230.34,19.6,19.6,1.8,0.15,0.58,0.0346
49.6106,-97.9331,0.2768,270.77,228.19,19.7,19.7,1.42,0.16,0.58,0.0259
49.6106,-97.9279,0.2989,267.68,226.64,19.7,19.7,1.24,0.14,0.6,0.0238
49.6106,-97.9227,0.3332,263.53,224.21,19.7,19.7,1.35,0.12,0.62,0.0149
49.6106,-97.9175,0.3416,260.29,218.79,19.7,19.7,1.18,0.11,0.64,0.0167
49.6106,-97.9123,0.3331,260.13,213.78,19.7,19.7,0.88,0.1,0.65,0.0191
49.6106,-97.9072,0.3116,262.1,213.14,19.7,19.7,0.61,0.1,0.65,0.0157
49.6106,-97.902,0.2963,263.89,215.82,19.7,19.7,0.48,0.1,0.65,0.0139
49.6106,-97.8968,0.3025,265.52,218.64,19.7,19.7,0.84,0.1,0.65,0.0152
49.6106,-97.8916,0.3037,269.3,219.99,19.7,19.7,1.56,0.1,0.65,0.014
49.6106,-97.8864,0.3238,271.71,220.1,19.7,19.7,2.34,0.1,0.65,0.0225
49.6106,-97.8812,0.3597,271.88,219.93,19.7,19.7,2.75,0.1,0.65,0.0211
49.6106,-97.876,0.3388,270.97,219.53,19.7,19.7,2.37,0.1,0.65,0.0167
49.6106,-97.8709,0.3238,268.55,218.32,19.7,19.7,1.78,0.1,0.65,0.0168
49.6106,-97.8657,0.3055,266.84,218.65,19.8,19.8,1.25,0.1,0.65,0.0206
49.6106,-97.8605,0.2804,266.71,220.67,19.8,19.8,0.9,0.1,0.65,0.016
49.6106,-97.8553,0.2673,268.01,221.78,19.8,19.8,1.06,0.1,0.65,0.016
49.6106,-97.8501,0.2684,270.25,221.46,19.8,19.8,1.57,0.1,0.65,0.0135
49.6106,-97.8449,0.269,273.14,220.33,19.8,19.8,2.0,0.1,0.65,0.0126
49.6106,-97.8397,0.2771,275.26,219.02,19.8,19.8,2.35,0.1,0.65,0.0148
49.6106,-97.8345,0.3256,273.44,216.66,19.8,19.8,2.72,0.1,0.65,0.0195
49.6106,-97.8294,0.3301,270.84,214.3,19.8,19.8,2.44,0.1,0.65,0.0178
49.6106,-97.8242,0.3101,269.59,213.72,19.8,19.8,1.82,0.1,0.65,0.0346
49.6106,-97.819,0.2956,268.04,213.13,19.8,19.8,1.21,0.1,0.65,0.0198
49.6106,-97.8138,0.292,266.12,211.33,19.8,19.8,0.58,0.1,0.65,0.0121
49.6106,-97.8086,0.2784,266.53,210.46,19.9,19.9,0.42,0.1,0.65,0.0123
49.6106,-97.8034,0.2624,268.83,212.29,19.9,19.9,0.35,0.1,0.65,0.0115
49.6106,-97.7982,0.2528,270.63,216.88,19.9,19.9,0.44,0.1,0.65,0.0132
49.6106,-97.7931,0.2638,271.98,221.74,19.9,19.9,0.98,0.1,0.65,0.0152
49.6106,-97.7879,0.2809,272.96,223.09,19.9,19.9,1.61,0.1,0.65,0.0135
49.6106,-97.7827,0.3062,272.86,220.67,19.9,19.9,2.07,0.1,0.65,0.0159
49.6106,-97.7775,0.3272,271.18,217.08,19.9,19.9,2.22,0.1,0.65,0.0191
49.6106,-97.7723,0.3536,267.56,214.35,19.9,19.9,2.09,0.1,0.65,0.0202
49.6106,-97.7671,0.3966,263.36,212.38,19.9,19.9,2.09,0.1,0.65,0.0203
49.6106,-97.7619,0.4256,260.32,211.52,19.9,19.9,2.05,0.1,0.65,0.0262
49.6106,-97.7567,0.4382,258.79,211.6,19.9,19.9,2.06,0.1,0.65,0.024
49.6106,-97.7516,0.4396,258.41,211.72,19.9,19.9,2.05,0.1,0.65,0.0266
49.6166,-98.1198,0.223,265.33,237.19,19.6,19.6,1.28,0.75,0.15,0.0256
49.6166,-98.1146,0.213,264.94,239.82,19.6,19.6,1.38,0.77,0.13,0.0115
49.6166,-98.1094,0.2057,264.89,241.31,19.6,19.6,1.18,0.79,0.11,0.0123
49.6166,-98.1043,0.1979,265.07,241.57,19.6,19.6,1.09,0.78,0.12,0.0099
49.6166,-98.0991,0.1863,265.59,241.32,19.6,19.6,1.08,0.78,0.12,0.0076
49.6166,-98.0939,0.1789,266.45,241.63,19.6,19.6,1.26,0.78,0.12,0.0103
49.6166,-98.0887,0.1684,267.4,242.88,19.6,19.6,1.64,0.79,0.11,0.0255
49.6166,-98.0835,0.1586,268.72,243.69,19.6,19.6,1.75,0.79,0.11,0.029
49.6166,-98.0783,0.1518,269.22,243.19,19.6,19.6,1.6,0.78,0.12,0.0225
49.6166,-98.0731,0.1627,267.13,241.48,19.6,19.6,1.37,0.78,0.12,0.0177
49.6166,-98.0679,0.1678,265.31,239.72,19.5,19.5,1.36,0.79,0.11,0.0096
49.6166,-98.0628,0.1719,264.73,238.05,19.5,19.5,1.32,0.77,0.13,0.0105
49.6166,-98.0576,0.1741,265.29,236.39,19.5,19.5,1.57,0.76,0.14,0.0239
49.6166,-98.0524,0.1655,267.31,235.73,19.5,19.5,1.16,0.74,0.16,0.0187
49.6166,-98.0472,0.1611,269.76,236.62,19.5,19.5,1.37,0.71,0.19,0.0193
49.6166,-98.042,0.1703,271.93,237.26,19.5,19.5,1.65,0.69,0.21,0.0282
49.6166,-98.0368,0.1645,273.65,237.89,19.5,19.5,1.97,0.68,0.22,0.013
49.6166,-98.0316,0.1619,274.11,237.89,19.5,19.5,1.84,0.69,0.21,0.0108
49.6166,-98.0265,0.1632,273.14,236.32,19.5,19.5,1.4,0.71,0.19,0.0187
49.6166,-98.0213,0.1828,270.84,235.07,19.5,19.5,1.25,0.72,0.18,0.0185
49.6166,-98.0161,0.2082,269.03,234.37,19.5,19.5,1.45,0.73,0.17,0.026
49.6166,-98.0109,0.1947,269.42,233.54,19.6,19.6,1.48,0.73,0.17,0.011
49.6166,-98.0057,0.186,269.71,233.8,19.6,19.6,1.29,0.69,0.21,0.0108
49.6166,-98.0005,0.1874,268.97,234.89,19.6,19.6,1.05,0.65,0.25,0.0101
49.6166,-97.9953,0.1977,268.09,235.34,19.6,19.6,1.16,0.62,0.28,0.0101
49.6166,-97.9901,0.223,268.52,234.68,19.6,19.6,1.69,0.6,0.3,0.0115
49.6166,-97.985,0.2573,270.0,236.04,19.6,19.6,2.21,0.56,0.31,0.0158
49.6166,-97.9798,0.2581,271.78,238.2,19.6,19.6,2.46,0.51,0.33,0.0186
49.6166,-97.9746,0.2524,273.14,239.39,19.6,19.6,2.66,0.48,0.34,0.0185
49.6166,-97.9694,0.2637,273.27,239.88,19.6,19.6,2.72,0.4,0.39,0.02
49.6166,-97.9642,0.2716,272.94,239.59,19.6,19.6,2.67,0.34,0.44,0.0194
49.6166,-97.959,0.263,273.83,239.14,19.6,19.6,2.56,0.26,0.49,0.0182
49.6166,-97.9538,0.2523,275.59,238.12,19.6,19.6,2.66,0.19,0.54,0.0209
49.6166,-97.9487,0.2582,276.06,236.25,19.6,19.6,2.86,0.16,0.58,0.0193
49.6166,-97.9435,0.2759,275.5,234.32,19.6,19.6,2.77,0.13,0.61,0.0181
49.6166,-97.9383,0.3088,274.07,231.57,19.6,19.6,2.49,0.11,0.64,0.0161
49.6166,-97.9331,0.3388,271.2,227.53,19.7,19.7,2.28,0.1,0.65,0.0171
49.6166,-97.9279,0.3698,267.12,224.6,19.7,19.7,2.15,0.1,0.65,0.0195
49.6166,-97.9227,0.4037,262.55,221.96,19.7,19.7,2.02,0.1,0.65,0.0217
49.6166,-97.9175,0.4045,259.5,217.69,19.7,19.7,1.61,0.1,0.65,0.0209
49.6166,-97.9123,0.3652,260.6,214.36,19.7,19.7,1.11,0.1,0.65,0.0274
49.6166,-97.9072,0.3167,263.51,213.47,19.7,19.7,0.65,0.1,0.65,0.0164
49.6166,-97.902,0.3016,264.52,214.28,19.7,19.7,0.56,0.1,0.65,0.0151
49.6166,-97.8968,0.3113,265.2,215.75,19.7,19.7,1.02,0.1,0.65,0.0215
49.6166,-97.8916,0.3038,268.96,217.23,19.7,19.7,1.58,0.1,0.65,0.0161
49.6166,-97.8864,0.3137,271.58,217.85,19.7,19.7,2.19,0.1,0.65,0.0142
49.6166,-97.8812,0.3387,271.55,217.88,19.7,19.7,2.52,0.1,0.65,0.0193
49.6166,-97.876,0.341,269.98,217.16,19.7,19.7,2.18,0.1,0.65,0.0138
49.6166,-97.8709,0.3375,266.75,215.13,19.7,19.7,1.65,0.1,0.65,0.0157
49.6166,-97.8657,0.3198,264.55,214.36,19.7,19.7,1.11,0.1,0.65,0.023
49.6166,-97.8605,0.287,264.75,215.58,19.7,19.7,0.62,0.1,0.65,0.0145
49.6166,-97.8553,0.2612,267.04,216.81,19.7,19.7,0.5,0.1,0.65,0.0118
49.6166,-97.8501,0.2526,270.42,217.38,19.7,19.7,0.98,0.1,0.65,0.0164
49.6166,-97.8449,0.2526,273.73,217.09,19.7,19.7,1.56,0.1,0.65,0.0131
49.6166,-97.8397,0.2665,275.62,216.69,19.8,19.8,2.12,0.1,0.65,0.0167
49.6166,-97.8345,0.3073,273.82,215.68,19.8,19.8,2.45,0.1,0.65,0.0169
49.6166,-97.8294,0.3145,271.48,214.36,19.8,19.8,2.09,0.1,0.65,0.0169
49.6166,-97.8242,0.3026,270.16,214.11,19.8,19.8,1.62,0.1,0.65,0.0316
49.6166,-97.819,0.2906,268.33,213.48,19.8,19.8,1.05,0.1,0.65,0.0165
49.6166,-97.8138,0.2816,266.47,211.5,19.8,19.8,0.52,0.1,0.65,0.0145
49.6166,-97.8086,0.2665,266.81,210.91,19.9,19.9,0.32,0.1,0.65,0.0104
49.6166,-97.8034,0.2523,268.52,213.1,19.9,19.9,0.24,0.1,0.65,0.0122
49.6166,-97.7982,0.2495,269.62,217.51,19.9,19.9,0.34,0.1,0.65,0.0111
49.6166,-97.7931,0.2662,270.43,221.73,19.9,19.9,0.92,0.1,0.65,0.019
49.6166,-97.7879,0.2826,271.61,222.42,19.9,19.9,1.55,0.1,0.65,0.0146
49.6166,-97.7827,0.2937,272.33,219.54,19.9,19.9,1.78,0.1,0.65,0.0132
49.6166,-97.7775,0.3003,271.42,215.65,19.9,19.9,1.78,0.1,0.65,0.0141
49.6166,-97.7723,0.3151,268.31,212.81,19.9,19.9,1.49,0.1,0.65,0.0261
49.6166,-97.7671,0.3428,264.11,211.74,19.9,19.9,1.25,0.1,0.65,0.0238
49.6166,-97.7619,0.3686,261.08,212.05,19.9,19.9,1.36,0.1,0.65,0.0408
49.6166,-97.7567,0.3802,259.7,213.03,19.9,19.9,1.54,0.1,0.65,0.0351
49.6166,-97.7516,0.3847,259.07,213.98,19.9,19.9,1.61,0.1,0.65,0.0417
49.6227,-98.1198,0.2077,262.18,235.0,19.6,19.6,0.79,0.79,0.11,0.0161
49.6227,-98.1146,0.2023,262.56,238.06,19.6,19.6,0.97,0.8,0.1,0.0091
49.6227,-98.1094,0.1957,263.6,239.77,19.6,19.6,1.25,0.78,0.12,0.0095
49.6227,-98.1043,0.1918,264.43,240.59,19.6,19.6,1.34,0.77,0.13,0.0107
49.6227,-98.0991,0.1959,265.19,240.62,19.6,19.6,1.55,0.77,0.13,0.0113
49.6227,-98.0939,0.1966,266.21,240.55,19.6,19.6,1.71,0.77,0.13,0.0121
49.6227,-98.0887,0.1827,267.21,241.43,19.6,19.6,1.69,0.78,0.12,0.011
49.6227,-98.0835,0.1708,267.82,242.49,19.6,19.6,1.82,0.8,0.1,0.0113
49.6227,-98.0783,0.1645,267.26,242.47,19.6,19.6,1.51,0.8,0.1,0.0127
49.6227,-98.0731,0.1698,265.53,240.66,19.6,19.6,1.18,0.8,0.1,0.0114
49.6227,-98.0679,0.1798,264.42,238.72,19.5,19.5,1.28,0.8,0.1,0.009
49.6227,-98.0628,0.1911,264.15,237.25,19.5,19.5,1.41,0.8,0.1,0.0101
49.6227,-98.0576,0.1977,264.86,235.65,19.5,19.5,1.66,0.8,0.1,0.0124
49.6227,-98.0524,0.1896,266.38,234.6,19.5,19.5,1.64,0.8,0.1,0.031
49.6227,-98.0472,0.1799,268.15,234.97,19.5,19.5,1.64,0.79,0.11,0.0271
49.6227,-98.042,0.1613,270.35,235.81,19.5,19.5,1.63,0.78,0.12,0.0218
49.6227,-98.0368,0.1588,272.29,237.17,19.5,19.5,2.06,0.77,0.13,0.0111
49.6227,-98.0316,0.1495,273.43,237.53,19.5,19.5,2.0,0.78,0.12,0.0129
49.6227,-98.0265,0.1395,273.18,235.37,19.5,19.5,1.74,0.79,0.11,0.0107
49.6227,-98.0213,0.1493,271.05,233.45,19.5,19.5,1.43,0.79,0.11,0.0217
49.6227,-98.0161,0.1669,268.92,232.94,19.5,19.5,1.15,0.79,0.11,0.0175
49.6227,-98.0109,0.1677,269.26,232.89,19.6,19.6,0.95,0.78,0.12,0.0154
49.6227,-98.0057,0.1699,269.42,233.39,19.6,19.6,0.69,0.72,0.18,0.0112
49.6227,-98.0005,0.1797,268.6,234.31,19.6,19.6,0.65,0.66,0.24,0.0099
49.6227,-97.9953,0.2019,267.98,235.1,19.6,19.6,0.9,0.61,0.29,0.0171
49.6227,-97.9901,0.208,268.62,235.58,19.6,19.6,1.11,0.56,0.31,0.0175
49.6227,-97.985,0.2152,269.88,237.04,19.6,19.6,1.48,0.49,0.34,0.0118
49.6227,-97.9798,0.2328,270.79,238.23,19.6,19.6,1.93,0.41,0.37,0.0128
49.6227,-97.9746,0.2682,271.05,238.38,19.6,19.6,2.09,0.32,0.44,0.0167
49.6227,-97.9694,0.2919,270.71,237.97,19.6,19.6,1.98,0.23,0.51,0.0148
49.6227,-97.9642,0.2842,271.52,236.88,19.6,19.6,1.83,0.17,0.58,0.0359
49.6227,-97.959,0.2693,273.1,235.31,19.6,19.6,1.61,0.12,0.63,0.0292
49.6227,-97.9538,0.2702,273.77,233.57,19.6,19.6,1.85,0.11,0.64,0.0357
49.6227,-97.9487,0.2678,274.63,232.4,19.6,19.6,2.05,0.1,0.65,0.0437
49.6227,-97.9435,0.2763,274.49,230.97,19.6,19.6,2.11,0.1,0.65,0.014
49.6227,-97.9383,0.304,273.06,228.35,19.6,19.6,2.35,0.1,0.65,0.0189
49.6227,-97.9331,0.3414,270.01,225.2,19.7,19.7,2.36,0.1,0.65,0.0214
49.6227,-97.9279,0.4005,266.38,223.72,19.7,19.7,2.41,0.1,0.65,0.0264
49.6227,-97.9227,0.4321,263.27,222.52,19.7,19.7,2.34,0.1,0.65,0.0255
49.6227,-97.9175,0.4082,261.64,219.99,19.7,19.7,1.84,0.1,0.65,0.0221
49.6227,-97.9123,0.3519,262.92,217.56,19.7,19.7,1.24,0.1,0.65,0.025
49.6227,-97.9072,0.31,264.78,216.37,19.7,19.7,0.94,0.1,0.65,0.0209
49.6227,-97.902,0.309,264.35,215.47,19.7,19.7,1.06,0.1,0.65,0.0201
49.6227,-97.8968,0.3243,263.68,215.01,19.7,19.7,1.62,0.1,0.65,0.014
49.6227,-97.8916,0.3252,266.46,215.57,19.7,19.7,2.23,0.1,0.65,0.0175
49.6227,-97.8864,0.3096,269.22,216.32,19.7,19.7,2.22,0.1,0.65,0.0137
49.6227,-97.8812,0.3051,269.99,216.48,19.7,19.7,1.92,0.1,0.65,0.0382
49.6227,-97.876,0.3134,269.19,215.55,19.7,19.7,1.64,0.1,0.65,0.0319
49.6227,-97.8709,0.3396,266.21,212.85,19.7,19.7,1.5,0.1,0.65,0.0321
49.6227,-97.8657,0.3496,264.3,212.04,19.7,19.7,1.53,0.1,0.65,0.0378
49.6227,-97.8605,0.3202,263.86,212.97,19.7,19.7,1.21,0.1,0.65,0.0284
49.6227,-97.8553,0.2878,265.39,213.97,19.7,19.7,0.8,0.1,0.65,0.0198
49.6227,-97.8501,0.2599,268.87,214.49,19.7,19.7,0.59,0.1,0.65,0.0122
49.6227,-97.8449,0.246,272.36,214.12,19.7,19.7,0.83,0.1,0.65,0.0133
49.6227,-97.8397,0.2498,274.17,213.96,19.8,19.8,1.14,0.1,0.65,0.0167
49.6227,-97.8345,0.2723,272.07,213.46,19.8,19.8,1.23,0.1,0.65,0.0204
49.6227,-97.8294,0.2977,269.6,212.6,19.8,19.8,1.31,0.1,0.65,0.0237
49.6227,-97.8242,0.3113,268.77,212.45,19.8,19.8,1.44,0.1,0.65,0.0337
49.6227,-97.819,0.3153,267.75,211.71,19.8,19.8,1.39,0.1,0.65,0.0305
49.6227,-97.8138,0.3109,266.11,209.8,19.8,19.8,1.13,0.1,0.65,0.0158
49.6227,-97.8086,0.2909,266.08,209.97,19.9,19.9,0.72,0.1,0.65,0.0174
49.6227,-97.8034,0.2688,267.4,212.34,19.9,19.9,0.38,0.1,0.65,0.0127
49.6227,-97.7982,0.2673,267.95,216.02,19.9,19.9,0.36,0.1,0.65,0.0119
49.6227,-97.7931,0.2734,268.16,220.01,19.9,19.9,0.55,0.1,0.65,0.0146
49.6227,-97.7879,0.2777,269.01,221.22,19.9,19.9,0.88,0.1,0.65,0.017
49.6227,-97.7827,0.2753,270.97,219.49,19.9,19.9,1.34,0.1,0.65,0.023
49.6227,-97.7775,0.2691,272.64,217.4,19.9,19.9,1.63,0.1,0.65,0.0266
49.6227,-97.7723,0.2891,270.95,215.9,19.9,19.9,1.89,0.1,0.65,0.0165
49.6227,-97.7671,0.3298,267.15,214.53,19.9,19.9,2.14,0.1,0.65,0.0213
49.6227,-97.7619,0.3551,264.73,214.0,19.9,19.9,2.15,0.1,0.65,0.0165
49.6227,-97.7567,0.3513,264.88,214.86,19.9,19.9,2.15,0.1,0.65,0.0192
49.6227,-97.7516,0.3261,266.91,216.34,19.9,19.9,2.09,0.1,0.65,0.0172
49.6287,-98.1198,0.2389,259.36,232.19,19.6,19.6,1.1,0.8,0.1,0.0262
49.6287,-98.1146,0.2341,259.97,235.38,19.6,19.6,1.36,0.8,0.1,0.0312
49.6287,-98.1094,0.2276,261.7,236.93,19.6,19.6,1.53,0.79,0.11,0.0127
49.6287,-98.1043,0.2289,262.88,238.03,19.6,19.6,1.82,0.78,0.12,0.0147
